TestDataID,Rating
103,4.891587734222412
104,4.274209976196289
105,3.9676952362060547
106,4.143307685852051
107,3.8973827362060547
108,4.046077251434326
109,3.522887945175171
110,4.044419765472412
111,4.076800346374512
112,4.530608177185059
113,4.682476997375488
114,3.5398361682891846
115,4.4195098876953125
116,1.8490923643112183
117,3.951630115509033
118,3.333026885986328
119,3.2968578338623047
120,2.6660854816436768
121,2.515206813812256
122,3.024540424346924
123,4.121422290802002
124,2.312739849090576
125,2.540475368499756
126,4.440210819244385
127,4.363821983337402
128,4.501273155212402
129,3.7977805137634277
130,2.7546515464782715
131,3.220045566558838
132,3.860703468322754
133,3.875532388687134
134,4.066307544708252
135,2.713740348815918
136,4.0682854652404785
137,3.826719284057617
138,3.946269989013672
139,4.265966892242432
140,3.3359975814819336
141,3.1078648567199707
142,3.6636898517608643
143,3.487623453140259
144,3.3348426818847656
145,3.482163667678833
146,2.8571884632110596
147,3.6524646282196045
148,4.021185398101807
149,3.706447124481201
150,2.681149482727051
151,3.2821531295776367
152,3.6110386848449707
153,3.8517069816589355
154,2.476350784301758
155,3.402111530303955
156,2.9928619861602783
157,4.089382171630859
158,4.318624973297119
159,2.563666343688965
160,4.104482650756836
161,3.133033275604248
162,2.9482433795928955
163,3.013777017593384
164,2.6128921508789062
165,2.6238648891448975
166,3.2338242530822754
167,3.9404702186584473
168,3.8936514854431152
169,2.855156183242798
170,4.80958366394043
171,3.9973011016845703
172,4.561824798583984
173,3.372150421142578
174,4.500882148742676
175,4.193492889404297
176,4.3821516036987305
177,4.475424766540527
178,4.639627456665039
179,4.831717014312744
180,2.7569503784179688
181,4.158993721008301
182,4.7246832847595215
183,4.346896648406982
184,3.46707820892334
185,4.3616108894348145
186,4.498636245727539
187,4.088708877563477
188,3.1891062259674072
189,4.230300426483154
190,4.364891529083252
191,3.4611880779266357
192,3.979893922805786
193,2.4477486610412598
194,3.8388559818267822
195,4.078457832336426
196,2.5888240337371826
197,4.044689655303955
198,4.268208980560303
199,2.8852128982543945
200,4.468845367431641
201,4.745268821716309
202,4.243875503540039
203,1.4555838108062744
204,3.9930262565612793
205,1.5005474090576172
206,3.4776089191436768
207,3.9429447650909424
208,4.530035972595215
209,2.9762978553771973
210,3.833977460861206
211,3.4627487659454346
212,3.8650763034820557
213,4.212033748626709
214,1.6178396940231323
215,4.7621073722839355
216,2.2874550819396973
217,4.945004940032959
218,3.7731852531433105
219,4.007413864135742
220,2.456778049468994
221,4.543011665344238
222,4.199354648590088
223,4.687526226043701
224,4.283011436462402
225,3.5164825916290283
226,4.384479522705078
227,1.0963866710662842
228,2.6412956714630127
229,1.4827296733856201
230,4.829774856567383
231,3.8756113052368164
232,3.2724385261535645
233,4.262289047241211
234,4.080452919006348
235,2.92140531539917
236,4.384591102600098
237,4.403621196746826
238,3.734926223754883
239,3.8863720893859863
240,3.7093923091888428
241,3.438946485519409
242,3.315856456756592
243,3.2923808097839355
244,4.480302333831787
245,4.413707733154297
246,4.292204856872559
247,3.716963768005371
248,3.1201930046081543
249,3.623427152633667
250,3.5779616832733154
251,3.6777737140655518
252,4.568156719207764
253,3.1993608474731445
254,4.02203893661499
255,3.4655449390411377
256,3.240995407104492
257,3.4428539276123047
258,3.1147031784057617
259,2.8616416454315186
260,2.726776123046875
261,2.6141233444213867
262,3.1654443740844727
263,3.0908548831939697
264,3.476621627807617
265,1.9678032398223877
266,3.407047748565674
267,4.032693386077881
268,2.8756117820739746
269,3.5294482707977295
270,4.302894592285156
271,3.0345077514648438
272,3.440746545791626
273,2.5116429328918457
274,2.3932299613952637
275,4.152449607849121
276,2.5931458473205566
277,2.6788487434387207
278,3.651094675064087
279,3.2367165088653564
280,3.701864719390869
281,3.7019143104553223
282,4.011264324188232
283,3.110872745513916
284,3.3111701011657715
285,3.0601048469543457
286,2.978055477142334
287,3.361785650253296
288,3.233185052871704
289,3.204524040222168
290,2.6873998641967773
291,3.0158767700195312
292,3.377753257751465
293,3.220188617706299
294,3.292733669281006
295,2.9797472953796387
296,3.8118064403533936
297,2.9744324684143066
298,3.635394811630249
299,3.500792980194092
300,3.355337142944336
301,3.2584359645843506
302,3.787316083908081
303,3.5087006092071533
304,3.059558629989624
305,3.470334053039551
306,3.870496988296509
307,3.2114038467407227
308,3.621880054473877
309,3.4462032318115234
310,3.7436864376068115
311,3.562808036804199
312,3.7224628925323486
313,3.2544422149658203
314,3.2468008995056152
315,3.141247510910034
316,4.199564456939697
317,2.981109142303467
318,4.46358060836792
319,2.8697311878204346
320,4.8695292472839355
321,3.764678478240967
322,3.9152560234069824
323,3.559002637863159
324,3.7394540309906006
325,4.553948879241943
326,4.2675395011901855
327,3.1024718284606934
328,2.849393367767334
329,2.330249309539795
330,3.715993881225586
331,3.019711494445801
332,3.674415111541748
333,3.8319060802459717
334,3.859741687774658
335,3.7235400676727295
336,3.008557081222534
337,2.6704907417297363
338,2.901339054107666
339,3.281475305557251
340,3.3251028060913086
341,3.1319196224212646
342,2.0200352668762207
343,3.3967835903167725
344,3.735257863998413
345,2.961411952972412
346,2.983123779296875
347,2.0797057151794434
348,3.4329466819763184
349,3.42224383354187
350,2.5398330688476562
351,2.9886534214019775
352,3.08719539642334
353,2.141904354095459
354,3.088595390319824
355,2.708543062210083
356,3.5883920192718506
357,3.007873058319092
358,2.2633283138275146
359,3.459120512008667
360,2.7462873458862305
361,2.957425355911255
362,3.1224589347839355
363,2.767108917236328
364,2.633368492126465
365,2.4898242950439453
366,2.741469383239746
367,2.764711618423462
368,2.6712961196899414
369,4.912858009338379
370,4.747805118560791
371,4.333512306213379
372,4.724578380584717
373,4.144355773925781
374,4.036682605743408
375,4.088263034820557
376,4.125069618225098
377,4.226311206817627
378,4.354405403137207
379,3.9526495933532715
380,3.729458808898926
381,4.239412307739258
382,3.4770209789276123
383,4.2028961181640625
384,2.837855815887451
385,4.167293548583984
386,3.776437759399414
387,4.106912136077881
388,3.128044605255127
389,4.420395851135254
390,3.5879504680633545
391,3.1302685737609863
392,3.1677849292755127
393,3.4980359077453613
394,3.984649896621704
395,3.3405754566192627
396,3.188279390335083
397,3.2376933097839355
398,3.6903090476989746
399,4.295112609863281
400,3.649822473526001
401,3.5931596755981445
402,3.1529691219329834
403,3.4251577854156494
404,3.7949206829071045
405,3.384490966796875
406,3.7427051067352295
407,4.025304794311523
408,3.830756902694702
409,3.5282089710235596
410,3.9605982303619385
411,3.658256769180298
412,4.544844627380371
413,3.7985100746154785
414,4.154714584350586
415,3.6966867446899414
416,3.542480945587158
417,3.747819185256958
418,3.9949676990509033
419,3.8043813705444336
420,2.101543426513672
421,3.7832322120666504
422,4.12114143371582
423,3.861510753631592
424,3.7283999919891357
425,4.234030723571777
426,3.5720837116241455
427,4.391176223754883
428,3.843088388442993
429,4.167019844055176
430,3.771883726119995
431,4.121253490447998
432,3.5896620750427246
433,2.9986422061920166
434,3.137859582901001
435,3.10002064704895
436,3.5541906356811523
437,3.0858497619628906
438,4.471476078033447
439,3.5100207328796387
440,3.205949068069458
441,3.632175922393799
442,3.7436795234680176
443,3.8350415229797363
444,3.2447257041931152
445,3.405179738998413
446,3.157902240753174
447,3.8224611282348633
448,3.4803292751312256
449,3.549232006072998
450,3.379791021347046
451,3.2464241981506348
452,3.2451555728912354
453,3.3384385108947754
454,3.534832239151001
455,2.7380480766296387
456,2.6534929275512695
457,3.3170018196105957
458,3.31770658493042
459,3.755490303039551
460,3.724538803100586
461,3.511075496673584
462,4.149405479431152
463,3.4822580814361572
464,3.268627882003784
465,3.68957257270813
466,3.946882724761963
467,2.5254640579223633
468,3.428678512573242
469,3.996490478515625
470,3.9208285808563232
471,3.5254251956939697
472,3.4002838134765625
473,3.4177193641662598
474,3.5986952781677246
475,3.290409564971924
476,3.2780957221984863
477,3.5636422634124756
478,3.7690250873565674
479,3.7926626205444336
480,3.001467227935791
481,3.3090176582336426
482,3.608924627304077
483,4.197083950042725
484,4.842761993408203
485,5
486,3.6107213497161865
487,4.014491081237793
488,4.247805118560791
489,3.934798240661621
490,3.1908578872680664
491,4.288383960723877
492,3.247985601425171
493,3.9668099880218506
494,3.9170684814453125
495,2.913940191268921
496,3.3345208168029785
497,4.180516242980957
498,2.513071060180664
499,3.035353422164917
500,3.6816864013671875
501,4.440261363983154
502,4.218993186950684
503,3.9820046424865723
504,3.898676872253418
505,3.910247564315796
506,3.923640727996826
507,4.283200263977051
508,4.170598030090332
509,4.076581954956055
510,3.796307325363159
511,4.332221984863281
512,4.2296295166015625
513,4.140030860900879
514,4.214691638946533
515,4.278103828430176
516,3.7969329357147217
517,4.480526447296143
518,4.060478210449219
519,4.721316337585449
520,3.6078975200653076
521,3.9557101726531982
522,4.325558185577393
523,4.019903182983398
524,3.8178551197052
525,3.391143321990967
526,3.8682637214660645
527,4.622342586517334
528,4.175123691558838
529,4.647732734680176
530,3.8801703453063965
531,4.032556533813477
532,4.409984111785889
533,4.104397296905518
534,3.9102206230163574
535,3.8630781173706055
536,3.5283725261688232
537,2.071340560913086
538,4.193992614746094
539,3.871615171432495
540,3.5338261127471924
541,3.814622640609741
542,4.191385746002197
543,3.0571494102478027
544,2.494572639465332
545,2.0718445777893066
546,3.2554423809051514
547,4.267364025115967
548,3.3064119815826416
549,3.3155500888824463
550,2.6158456802368164
551,3.6627883911132812
552,2.241903781890869
553,3.283202648162842
554,1.80634605884552
555,4.361822128295898
556,3.029125213623047
557,3.673757553100586
558,3.477576494216919
559,3.641700506210327
560,3.8030996322631836
561,4.167515277862549
562,2.8033342361450195
563,2.9810190200805664
564,3.512737989425659
565,3.742194175720215
566,4.1253156661987305
567,4.3593831062316895
568,3.5765817165374756
569,3.488100051879883
570,3.8724985122680664
571,4.337381839752197
572,3.569882392883301
573,4.3187255859375
574,2.870333671569824
575,3.9833180904388428
576,3.6628808975219727
577,3.6445250511169434
578,3.6264548301696777
579,3.8553450107574463
580,3.086437225341797
581,4.393093585968018
582,3.343161106109619
583,4.293999195098877
584,3.5309910774230957
585,4.317132949829102
586,3.6326096057891846
587,4.074587821960449
588,3.314068555831909
589,3.665308713912964
590,3.785862922668457
591,4.6109185218811035
592,4.4931640625
593,4.323554515838623
594,3.3821685314178467
595,3.200850486755371
596,4.40333890914917
597,4.255825996398926
598,3.347248077392578
599,3.677366018295288
600,3.8967928886413574
601,4.190709114074707
602,3.792551040649414
603,3.6547088623046875
604,3.5625433921813965
605,3.5031979084014893
606,3.922116994857788
607,3.9960975646972656
608,3.1876795291900635
609,3.501830816268921
610,3.951314687728882
611,4.4697418212890625
612,3.372074842453003
613,3.4699535369873047
614,2.8923611640930176
615,2.593628406524658
616,3.3191139698028564
617,3.086352586746216
618,3.0618178844451904
619,3.3640260696411133
620,3.6924819946289062
621,2.381503105163574
622,3.045468807220459
623,2.776991367340088
624,2.5925722122192383
625,2.848543643951416
626,2.4986419677734375
627,3.763157367706299
628,2.1614885330200195
629,3.8164217472076416
630,3.5397262573242188
631,2.811779260635376
632,3.6411361694335938
633,2.587101936340332
634,3.214803457260132
635,2.0967049598693848
636,3.5629734992980957
637,3.2786781787872314
638,3.170938491821289
639,2.7639858722686768
640,2.923680305480957
641,2.408871650695801
642,4.299654960632324
643,3.284799575805664
644,5
645,5
646,4.419681549072266
647,4.223759651184082
648,3.649831533432007
649,2.66066837310791
650,3.5341460704803467
651,3.260732412338257
652,2.9960672855377197
653,2.7811343669891357
654,3.2884819507598877
655,3.2823715209960938
656,3.2103512287139893
657,3.7660329341888428
658,2.1866986751556396
659,2.1775970458984375
660,3.084853410720825
661,3.871163845062256
662,3.3839001655578613
663,3.4289698600769043
664,2.7841861248016357
665,3.90303111076355
666,2.6400108337402344
667,3.547590494155884
668,3.089566946029663
669,3.359802722930908
670,3.003666877746582
671,3.7048146724700928
672,3.270415782928467
673,2.832566976547241
674,2.962151050567627
675,2.2473013401031494
676,2.584843873977661
677,3.157172679901123
678,2.352879524230957
679,3.488363027572632
680,2.827373504638672
681,1.925726056098938
682,2.6375927925109863
683,2.7646594047546387
684,3.5767948627471924
685,2.8344783782958984
686,2.995856285095215
687,1.8635454177856445
688,2.2016446590423584
689,2.3988935947418213
690,2.0224645137786865
691,3.4272115230560303
692,3.3249690532684326
693,3.405500888824463
694,3.6620419025421143
695,3.029283285140991
696,3.241694688796997
697,3.3371291160583496
698,2.993610382080078
699,3.875115156173706
700,4.107421875
701,2.0331954956054688
702,3.0461888313293457
703,3.976755380630493
704,3.455636501312256
705,4.066043376922607
706,3.3036255836486816
707,3.8156380653381348
708,3.808959722518921
709,3.4959847927093506
710,3.1394340991973877
711,3.809907913208008
712,3.9695661067962646
713,3.9086713790893555
714,3.381699562072754
715,2.962005376815796
716,3.0399253368377686
717,1.7758804559707642
718,2.3539609909057617
719,3.360861301422119
720,3.497720718383789
721,3.967991828918457
722,3.661168336868286
723,3.738762140274048
724,3.4823052883148193
725,3.236988067626953
726,3.6029279232025146
727,3.2110772132873535
728,4.085134983062744
729,3.20361328125
730,3.6923465728759766
731,3.8528244495391846
732,3.800755500793457
733,4.246478080749512
734,4.609532833099365
735,5
736,4.5665507316589355
737,4.441396713256836
738,4.206751823425293
739,4.661677360534668
740,3.8705990314483643
741,4.230596542358398
742,3.8521807193756104
743,3.086700677871704
744,4.786892890930176
745,3.8314731121063232
746,4.736298561096191
747,5
748,3.646998405456543
749,4.3340253829956055
750,4.604742050170898
751,4.381505966186523
752,4.0452880859375
753,2.9725494384765625
754,4.6640119552612305
755,3.81073260307312
756,4.403977394104004
757,2.828845500946045
758,4.342222213745117
759,3.924884557723999
760,4.824961185455322
761,3.8075408935546875
762,3.291372776031494
763,4.122692108154297
764,3.946837902069092
765,4.35748815536499
766,4.637205123901367
767,4.193911552429199
768,2.6961007118225098
769,4.677032470703125
770,4.6596808433532715
771,2.5979905128479004
772,4.390071392059326
773,4.419131755828857
774,4.24229097366333
775,3.6880297660827637
776,4.641059398651123
777,3.192701578140259
778,3.9307363033294678
779,4.269007205963135
780,4.491000652313232
781,4.38149356842041
782,2.774407386779785
783,4.577809810638428
784,3.757723808288574
785,4.147954940795898
786,4.626405715942383
787,4.488753318786621
788,4.97454833984375
789,5
790,2.971486806869507
791,3.3844659328460693
792,4.49188756942749
793,5
794,4.824893951416016
795,4.737698554992676
796,4.890763759613037
797,5
798,3.800586223602295
799,4.656391143798828
800,4.311465263366699
801,4.6539106369018555
802,3.9472575187683105
803,4.5716471672058105
804,4.123470783233643
805,4.077290058135986
806,3.552947521209717
807,1.758056879043579
808,4.701968193054199
809,2.344810962677002
810,3.755702495574951
811,3.9844250679016113
812,1.783050298690796
813,4.396481513977051
814,4.9798102378845215
815,4.761014938354492
816,4.055476188659668
817,4.700817108154297
818,4.148550510406494
819,3.3999342918395996
820,3.9773573875427246
821,4.696467876434326
822,3.4395768642425537
823,3.6400341987609863
824,4.210568904876709
825,4.36847448348999
826,4.024172782897949
827,3.4064273834228516
828,4.500380516052246
829,4.332065105438232
830,4.044239521026611
831,2.42604923248291
832,3.940032958984375
833,4.448398590087891
834,4.056827068328857
835,3.2917776107788086
836,4.6878862380981445
837,2.9901366233825684
838,4.071542739868164
839,4.719409942626953
840,2.7873823642730713
841,4.029131889343262
842,2.775019645690918
843,4.051694869995117
844,4.516599655151367
845,4.55887508392334
846,3.8168928623199463
847,4.060142993927002
848,2.967667818069458
849,2.6737120151519775
850,3.734041929244995
851,4.257867336273193
852,4.191587924957275
853,4.693717002868652
854,3.2612428665161133
855,5
856,4.941932678222656
857,4.7955522537231445
858,4.916099548339844
859,4.810134410858154
860,3.3434255123138428
861,2.969597578048706
862,4.219752788543701
863,3.14099383354187
864,3.5968282222747803
865,3.1865227222442627
866,3.684475898742676
867,3.7548863887786865
868,3.582535982131958
869,2.537787437438965
870,3.673166036605835
871,3.680971384048462
872,3.8552825450897217
873,2.65983247756958
874,3.809835195541382
875,3.599641799926758
876,3.827162981033325
877,3.6196649074554443
878,3.262174606323242
879,3.976783275604248
880,3.825592517852783
881,3.5692076683044434
882,3.4231479167938232
883,4.734256267547607
884,3.965010643005371
885,3.331658363342285
886,3.9258763790130615
887,3.171862840652466
888,3.653580904006958
889,4.21489143371582
890,3.715076446533203
891,2.5411338806152344
892,3.4119982719421387
893,4.064618110656738
894,3.1071300506591797
895,3.8587570190429688
896,3.8126003742218018
897,2.990980386734009
898,3.3639745712280273
899,3.560992479324341
900,4.059261798858643
901,4.1469292640686035
902,4.224580764770508
903,3.3958683013916016
904,3.389538288116455
905,3.2064599990844727
906,4.100594520568848
907,3.7220332622528076
908,4.359905242919922
909,3.649548053741455
910,3.3139257431030273
911,3.196686267852783
912,3.97991943359375
913,3.1570777893066406
914,3.487065076828003
915,3.3866045475006104
916,2.730834484100342
917,2.6596035957336426
918,3.0630037784576416
919,2.984877586364746
920,3.243074893951416
921,3.9749627113342285
922,4.172399520874023
923,3.833385705947876
924,4.020507335662842
925,3.635359764099121
926,3.7994797229766846
927,3.4504878520965576
928,2.8031013011932373
929,3.39797306060791
930,3.343491792678833
931,3.989147186279297
932,3.329580783843994
933,3.72934627532959
934,2.778900623321533
935,3.9079360961914062
936,3.7717082500457764
937,4.095433235168457
938,3.7605092525482178
939,3.8508546352386475
940,3.6786365509033203
941,4.389863967895508
942,3.170717716217041
943,3.5830578804016113
944,3.952913761138916
945,3.5939536094665527
946,3.4310505390167236
947,1.9540646076202393
948,2.4864389896392822
949,4.5747551918029785
950,2.247546672821045
951,3.2047059535980225
952,4.245138645172119
953,4.432642459869385
954,5
955,3.9548261165618896
956,4.415695667266846
957,4.826530933380127
958,4.75830078125
959,4.998044013977051
960,4.5555291175842285
961,4.571356773376465
962,4.069868087768555
963,4.606261253356934
964,4.861577033996582
965,4.78275728225708
966,4.302645206451416
967,5
968,4.2066779136657715
969,4.499224662780762
970,4.574945449829102
971,4.290765762329102
972,3.4280054569244385
973,3.9825472831726074
974,5
975,3.441833972930908
976,4.156250953674316
977,3.588643789291382
978,3.1907925605773926
979,4.129396438598633
980,4.118860244750977
981,3.255370855331421
982,4.16745662689209
983,3.8335630893707275
984,3.5341949462890625
985,3.886427879333496
986,2.903287887573242
987,2.5818257331848145
988,3.802262783050537
989,4.25446891784668
990,3.9514408111572266
991,3.2560596466064453
992,3.50010085105896
993,1.9257253408432007
994,1.900435209274292
995,3.5393009185791016
996,3.686022996902466
997,2.2199044227600098
998,3.659662961959839
999,3.530489206314087
1000,2.5529580116271973
1001,4.063411235809326
1002,2.518515110015869
1003,2.4381871223449707
1004,4.046506881713867
1005,4.442878723144531
1006,2.941779613494873
1007,2.924661874771118
1008,2.945683240890503
1009,3.2698278427124023
1010,4.571378707885742
1011,4.2291998863220215
1012,4.019680023193359
1013,3.493720054626465
1014,3.7613296508789062
1015,3.9414865970611572
1016,3.9383063316345215
1017,3.425987482070923
1018,3.323580503463745
1019,3.4304168224334717
1020,3.981062650680542
1021,3.95803165435791
1022,4.499720573425293
1023,4.323094367980957
1024,3.6459503173828125
1025,4.3759260177612305
1026,4.050418376922607
1027,3.653298854827881
1028,4.12125825881958
1029,3.804950714111328
1030,3.9795753955841064
1031,3.9964022636413574
1032,4.718082427978516
1033,3.7449793815612793
1034,3.834796667098999
1035,3.59053111076355
1036,4.632750034332275
1037,4.4853515625
1038,4.23551607131958
1039,4.566807746887207
1040,3.6495091915130615
1041,3.572608232498169
1042,4.594504356384277
1043,4.318697929382324
1044,2.419095039367676
1045,2.455671548843384
1046,3.4361379146575928
1047,4.005064487457275
1048,3.693840742111206
1049,2.839301109313965
1050,3.1265511512756348
1051,3.443372964859009
1052,3.630256414413452
1053,3.462559223175049
1054,3.836376667022705
1055,4.2302374839782715
1056,2.6756579875946045
1057,3.9720678329467773
1058,3.361442804336548
1059,3.492014169692993
1060,3.941565990447998
1061,3.5651297569274902
1062,2.7720327377319336
1063,3.870244264602661
1064,3.888607978820801
1065,2.590839147567749
1066,3.829694986343384
1067,4.212416172027588
1068,3.646716833114624
1069,4.354515075683594
1070,4.197919845581055
1071,3.5947582721710205
1072,4.69344425201416
1073,4.666924476623535
1074,4.378427028656006
1075,4.780580997467041
1076,3.5914039611816406
1077,4.977764129638672
1078,3.7180681228637695
1079,4.0469255447387695
1080,4.351405620574951
1081,4.041079521179199
1082,3.981624126434326
1083,4.58057975769043
1084,4.356907844543457
1085,3.796592950820923
1086,4.051263809204102
1087,3.375992774963379
1088,4.127566337585449
1089,2.621443271636963
1090,3.3548457622528076
1091,3.4123666286468506
1092,1.983389139175415
1093,3.5819289684295654
1094,2.9435055255889893
1095,3.4466912746429443
1096,4.383387565612793
1097,3.091428756713867
1098,3.4210212230682373
1099,4.053396701812744
1100,4.779576301574707
1101,3.2865519523620605
1102,4.070943832397461
1103,4.289500713348389
1104,4.158293724060059
1105,3.4571712017059326
1106,4.063838005065918
1107,2.851870059967041
1108,2.9248580932617188
1109,4.066181182861328
1110,3.2990822792053223
1111,4.964365482330322
1112,3.622891426086426
1113,4.163042068481445
1114,4.380293369293213
1115,4.592123985290527
1116,4.279132843017578
1117,3.282888650894165
1118,3.7242798805236816
1119,2.190340042114258
1120,4.283775806427002
1121,4.527389049530029
1122,4.064497470855713
1123,4.398180961608887
1124,4.8201823234558105
1125,4.405960559844971
1126,3.8660478591918945
1127,4.433477401733398
1128,3.406078577041626
1129,3.188748359680176
1130,3.4047813415527344
1131,3.692878246307373
1132,3.348414897918701
1133,3.3567893505096436
1134,3.6808974742889404
1135,3.492347002029419
1136,3.2264187335968018
1137,3.7495005130767822
1138,3.5697150230407715
1139,3.5312976837158203
1140,4.031964302062988
1141,3.061798095703125
1142,3.162038803100586
1143,3.381423234939575
1144,3.334636688232422
1145,3.7193312644958496
1146,3.677536964416504
1147,3.772181749343872
1148,2.9045310020446777
1149,3.306148052215576
1150,3.4135823249816895
1151,3.0703213214874268
1152,3.8006935119628906
1153,4.1890788078308105
1154,3.157473087310791
1155,4.5826416015625
1156,4.613218307495117
1157,4.595600128173828
1158,3.293273687362671
1159,2.989224910736084
1160,3.271174430847168
1161,3.094339370727539
1162,3.861006736755371
1163,2.3863327503204346
1164,2.979098320007324
1165,3.296738624572754
1166,2.376267910003662
1167,3.1579935550689697
1168,2.6544132232666016
1169,3.4133636951446533
1170,2.8739774227142334
1171,2.6252646446228027
1172,3.2116570472717285
1173,2.103990077972412
1174,2.0943050384521484
1175,2.142711639404297
1176,2.0871424674987793
1177,1.9664511680603027
1178,3.6202919483184814
1179,2.3728723526000977
1180,3.4181408882141113
1181,3.355041027069092
1182,3.172891616821289
1183,2.302328109741211
1184,3.2016844749450684
1185,4.051581859588623
1186,2.8585784435272217
1187,2.5051746368408203
1188,3.107783317565918
1189,2.8314311504364014
1190,2.4698891639709473
1191,3.450500249862671
1192,2.9950058460235596
1193,4.070441246032715
1194,1.5472307205200195
1195,3.777256965637207
1196,4.10919189453125
1197,3.7934157848358154
1198,3.166813373565674
1199,4.152623653411865
1200,1.4252641201019287
1201,3.022440195083618
1202,1.2621629238128662
1203,2.537199020385742
1204,3.146289348602295
1205,3.1998343467712402
1206,2.9025180339813232
1207,3.1157708168029785
1208,4.461535453796387
1209,3.3161332607269287
1210,2.9856159687042236
1211,3.7848801612854004
1212,3.634845733642578
1213,3.7388391494750977
1214,4.021127700805664
1215,3.651918411254883
1216,3.335798740386963
1217,3.8096020221710205
1218,4.174668788909912
1219,3.853269100189209
1220,4.426488399505615
1221,3.0120813846588135
1222,3.748708963394165
1223,3.7404794692993164
1224,3.9788269996643066
1225,3.940140962600708
1226,3.542541980743408
1227,3.5975289344787598
1228,3.7217726707458496
1229,3.5671160221099854
1230,3.429173231124878
1231,3.40706729888916
1232,4.289337158203125
1233,4.181440830230713
1234,4.348222732543945
1235,4.557733058929443
1236,4.651325225830078
1237,4.169622898101807
1238,4.332040786743164
1239,4.551735877990723
1240,4.701887130737305
1241,4.260095596313477
1242,3.4416089057922363
1243,4.532946586608887
1244,4.365235805511475
1245,4.514470100402832
1246,4.366212368011475
1247,4.329597473144531
1248,4.690385818481445
1249,4.8572211265563965
1250,4.008177280426025
1251,4.253800392150879
1252,3.2135963439941406
1253,3.6720948219299316
1254,3.5834522247314453
1255,4.027507305145264
1256,3.4967899322509766
1257,2.5985169410705566
1258,2.092771053314209
1259,3.240466833114624
1260,3.5287563800811768
1261,3.5071849822998047
1262,2.927934169769287
1263,3.6313154697418213
1264,2.324725866317749
1265,2.7333576679229736
1266,3.0776095390319824
1267,2.3313558101654053
1268,3.6405396461486816
1269,3.023568868637085
1270,4.912456512451172
1271,4.64832878112793
1272,5
1273,4.868258476257324
1274,4.381938457489014
1275,4.474673271179199
1276,4.481968879699707
1277,4.674676895141602
1278,4.929981231689453
1279,5
1280,4.725185394287109
1281,4.679636001586914
1282,2.8312530517578125
1283,3.281109094619751
1284,3.537890672683716
1285,4.12446403503418
1286,3.295149087905884
1287,3.526272773742676
1288,2.8478665351867676
1289,2.7676563262939453
1290,3.303286552429199
1291,2.328972816467285
1292,3.4722859859466553
1293,3.612622022628784
1294,3.7306182384490967
1295,4.6002044677734375
1296,4.866974353790283
1297,4.079060077667236
1298,4.3369622230529785
1299,4.6348981857299805
1300,4.044549942016602
1301,3.421255350112915
1302,4.073973655700684
1303,4.102475166320801
1304,4.182637691497803
1305,4.4123854637146
1306,2.8931884765625
1307,4.5442914962768555
1308,3.738546133041382
1309,3.118957757949829
1310,3.731306791305542
1311,4.241689205169678
1312,4.73397159576416
1313,3.6008753776550293
1314,4.681459426879883
1315,3.6813700199127197
1316,4.143101692199707
1317,4.785870552062988
1318,4.336907386779785
1319,3.941220283508301
1320,3.6516146659851074
1321,4.1778035163879395
1322,3.691652774810791
1323,4.276214122772217
1324,3.957894802093506
